Tari Lenggang Nyai
197377
Head, 0.09190634, 0.4255965, 3.06997
ShoulderCenter, 0.08756918, 0.2506741, 3.105417
ShoulderRight, 0.2677484, 0.1895305, 3.133907
ElbowRight, 0.426937, 0.05859243, 3.095375
WristRight, 0.4185394, -0.1003479, 2.977391
HandRight, 0.4253606, -0.1274335, 2.921135
ShoulderLeft, -0.06509414, 0.1494791, 3.081278
ElbowLeft, -0.1380379, -0.0210302, 3.075983
WristLeft, -0.1235649, -0.1972912, 3.023041
HandLeft, -0.09750085, -0.2618462, 2.974316
Spine, 0.1500768, -0.04892344, 3.116392
HipCenter, 0.1694439, -0.1003456, 3.071197
HipRight, 0.2606062, -0.1622398, 3.074863
KneeRight, 0.2693596, -0.5078238, 2.94838
AnkleRight, 0.1817404, -0.7686847, 2.926604
FootRight, 0.222521, -0.7622343, 2.862477
HipLeft, 0.1128699, -0.1852271, 3.047089
KneeLeft, 0.1197724, -0.3972867, 2.795722
AnkleLeft, 0.1914838, -0.7111745, 2.848781
FootLeft, 0.1912454, -0.7756329, 2.804178
