Tari Lenggang Nyai
216553
Head, -0.05832154, 0.5649499, 3.091238
ShoulderCenter, -0.0333685, 0.4061328, 3.126244
ShoulderRight, 0.1151435, 0.3219545, 3.092755
ElbowRight, 0.2858017, 0.3229916, 3.147437
WristRight, 0.3930879, 0.297405, 2.916051
HandRight, 0.4375753, 0.2814191, 2.884338
ShoulderLeft, -0.2238326, 0.3140242, 3.088504
ElbowLeft, -0.413502, 0.3410403, 3.145921
WristLeft, -0.4994281, 0.3459148, 2.954071
HandLeft, -0.5426103, 0.3381617, 2.895635
Spine, -0.06184075, 0.08033323, 3.096836
HipCenter, -0.06739355, 0.02894467, 3.040439
HipRight, 0.001017452, -0.04840126, 3.022038
KneeRight, 0.02671979, -0.4394987, 2.962511
AnkleRight, -0.02952534, -0.7554889, 3.10983
FootRight, 0.0007000056, -0.8306785, 3.13599
HipLeft, -0.1509086, -0.04058167, 3.019566
KneeLeft, -0.173041, -0.4337631, 2.94689
AnkleLeft, -0.169575, -0.7670268, 3.012194
FootLeft, -0.1690712, -0.8018913, 2.929352
