Tari Lenggang Nyai
243350
Head, -0.07154426, 0.6111615, 3.048138
ShoulderCenter, -0.06101831, 0.4365764, 3.063482
ShoulderRight, 0.1039321, 0.3518666, 3.019947
ElbowRight, 0.2539279, 0.2692853, 2.939363
WristRight, 0.429824, 0.1610212, 2.811726
HandRight, 0.489354, 0.1307835, 2.81163
ShoulderLeft, -0.2273412, 0.3550553, 3.009417
ElbowLeft, -0.4046239, 0.4495264, 2.865688
WristLeft, -0.5060719, 0.6271003, 2.797579
HandLeft, -0.519648, 0.6884456, 2.797407
Spine, -0.05591284, 0.1035456, 3.043554
HipCenter, -0.05359305, 0.04893333, 2.988994
HipRight, 0.01971928, -0.02293837, 2.978119
KneeRight, 0.0158529, -0.403044, 2.899548
AnkleRight, -0.000360392, -0.7511804, 3.013283
FootRight, 0.002398664, -0.7860857, 2.930786
HipLeft, -0.1249649, -0.02531258, 2.967411
KneeLeft, -0.1144489, -0.4204734, 3.000139
AnkleLeft, -0.1159593, -0.7580295, 3.054881
FootLeft, -0.1132003, -0.7929348, 2.972384
