Tari Lenggang Nyai
22818
Head, -0.05411944, 0.4126137, 3.247241
ShoulderCenter, -0.09361362, 0.2343015, 3.283907
ShoulderRight, 0.08083581, 0.1515699, 3.316386
ElbowRight, 0.2489472, 0.07964357, 3.371708
WristRight, 0.4452686, 0.002410567, 3.433131
HandRight, 0.5011042, -0.05236617, 3.395655
ShoulderLeft, -0.2090803, 0.1446398, 3.156201
ElbowLeft, -0.1099585, -0.0140086, 3.031604
WristLeft, 0.01595178, -0.1523165, 2.943897
HandLeft, 0.06766575, -0.2084699, 2.919252
Spine, -0.1254859, -0.07971118, 3.272317
HipCenter, -0.1066413, -0.1339245, 3.226133
HipRight, -0.04565929, -0.2106692, 3.241273
KneeRight, -0.06252663, -0.5354964, 3.061286
AnkleRight, -0.08487327, -0.7746164, 3.216155
FootRight, -0.04296836, -0.7657164, 3.282114
HipLeft, -0.174074, -0.1967073, 3.183218
KneeLeft, -0.1450294, -0.5160496, 3.04338
AnkleLeft, -0.1710583, -0.7505968, 3.214579
FootLeft, -0.1304751, -0.7877685, 3.140195
