Tari Lenggang Nyai
136281
Head, 0.1032779, 0.5184132, 2.951419
ShoulderCenter, 0.1388648, 0.3494571, 3.008388
ShoulderRight, 0.2901463, 0.2604005, 2.947074
ElbowRight, 0.351667, 0.0657959, 2.872231
WristRight, 0.2355666, 0.008072998, 2.72661
HandRight, 0.2084102, -0.006634397, 2.701842
ShoulderLeft, -0.03230036, 0.2327788, 2.970627
ElbowLeft, -0.117786, 0.09825441, 2.835146
WristLeft, -0.03059476, 0.004993655, 2.690849
HandLeft, 0.01655406, 0.02381998, 2.631337
Spine, 0.1555109, 0.01641808, 2.996416
HipCenter, 0.154846, -0.04039282, 2.946959
HipRight, 0.2259615, -0.1036059, 2.931623
KneeRight, 0.2306469, -0.4388138, 2.827153
AnkleRight, 0.1743627, -0.7076882, 2.855712
FootRight, 0.1670944, -0.7428815, 2.773884
HipLeft, 0.09037426, -0.1185225, 2.935349
KneeLeft, 0.1203695, -0.4461435, 2.902265
AnkleLeft, 0.1464041, -0.7829841, 2.923415
FootLeft, 0.1052334, -0.8460524, 2.933323
