Tari Lenggang Nyai
221544
Head, -0.2867722, 0.1450998, 2.502118
ShoulderCenter, -0.2830382, -0.04245514, 2.563632
ShoulderRight, -0.1271942, -0.1301809, 2.546578
ElbowRight, 0.004212131, -0.3124534, 2.496765
WristRight, 0.08828451, -0.4519303, 2.359332
HandRight, 0.1373718, -0.5028627, 2.316586
ShoulderLeft, -0.439447, -0.1394126, 2.520994
ElbowLeft, -0.5126509, -0.3289409, 2.434467
WristLeft, -0.5452726, -0.5442364, 2.3408
HandLeft, -0.5545405, -0.6066206, 2.313594
Spine, -0.288363, -0.3320985, 2.642505
HipCenter, -0.288708, -0.3918177, 2.65273
HipRight, -0.2170652, -0.4692588, 2.667974
KneeRight, -0.1487382, -0.5683857, 2.360525
AnkleRight, -0.3079019, -0.7731128, 2.534725
FootRight, -0.3012674, -0.8213226, 2.459293
HipLeft, -0.3624671, -0.4508899, 2.668412
KneeLeft, -0.3556753, -0.6183011, 2.492933
AnkleLeft, -0.3460077, -0.8151431, 2.548317
FootLeft, -0.2779094, -0.7827629, 2.559987
