Tari Lenggang Nyai
132149
Head, 0.1153323, 0.5394035, 3.024363
ShoulderCenter, 0.07224277, 0.3705273, 3.061357
ShoulderRight, 0.2556466, 0.2711106, 3.086263
ElbowRight, 0.3044869, 0.02692105, 3.062059
WristRight, 0.4348015, 0.01975458, 2.860565
HandRight, 0.4116874, 0.02426345, 2.865475
ShoulderLeft, -0.0470594, 0.2734395, 2.997963
ElbowLeft, -0.1200316, 0.1498013, 2.84251
WristLeft, 0.07334523, 0.06439534, 2.698486
HandLeft, 0.1093968, 0.07736379, 2.678033
Spine, 0.1129277, 0.04374154, 3.060111
HipCenter, 0.1359704, -0.01078183, 3.009909
HipRight, 0.2112784, -0.07734941, 3.019869
KneeRight, 0.2018267, -0.4930546, 2.869309
AnkleRight, 0.2074025, -0.7982053, 3.070227
FootRight, 0.1540997, -0.8502446, 3.055107
HipLeft, 0.08678309, -0.0853713, 2.968525
KneeLeft, 0.1346265, -0.426059, 2.931441
AnkleLeft, 0.09485131, -0.7528967, 2.926612
FootLeft, 0.1178791, -0.7878959, 2.847607
