Tari Lenggang Nyai
41428
Head, 0.04624347, 0.3249109, 3.042162
ShoulderCenter, 0.03059667, 0.1524454, 3.098938
ShoulderRight, 0.1653311, 0.06907542, 3.08268
ElbowRight, 0.3063685, -0.1183072, 3.029229
WristRight, 0.4636849, -0.2158123, 2.959655
HandRight, 0.5254509, -0.2253965, 2.944458
ShoulderLeft, -0.1385369, 0.1656123, 3.169002
ElbowLeft, -0.2767844, 0.3663799, 3.184553
WristLeft, -0.3628241, 0.5382094, 3.144035
HandLeft, -0.3768805, 0.5963559, 3.121146
Spine, -0.03288392, -0.1058534, 3.144541
HipCenter, -0.0479738, -0.1579813, 3.14846
HipRight, -0.000359246, -0.2392524, 3.142108
KneeRight, 0.007058206, -0.5266466, 2.955201
AnkleRight, -0.05637276, -0.7817211, 3.07269
FootRight, -0.07943133, -0.8235613, 2.995026
HipLeft, -0.1307954, -0.2180211, 3.172397
KneeLeft, -0.1976172, -0.5440868, 3.112559
AnkleLeft, -0.09127978, -0.7985135, 3.000951
FootLeft, -0.1143383, -0.8403537, 2.923287
