Tari Lenggang Nyai
94908
Head, 0.2387677, 0.5250154, 3.152862
ShoulderCenter, 0.2386976, 0.356725, 3.168192
ShoulderRight, 0.4184133, 0.2848364, 3.129721
ElbowRight, 0.6506405, 0.2950903, 3.073405
WristRight, 0.8920439, 0.3169738, 2.999795
HandRight, 0.9452829, 0.3038908, 3.031094
ShoulderLeft, 0.08129558, 0.275965, 3.155896
ElbowLeft, -0.09327424, 0.3377885, 3.166494
WristLeft, -0.1482287, 0.358595, 2.92429
HandLeft, -0.1336691, 0.3770099, 2.917652
Spine, 0.2659426, 0.04571417, 3.160177
HipCenter, 0.267331, -0.006569371, 3.107802
HipRight, 0.3502842, -0.07849611, 3.094532
KneeRight, 0.3682328, -0.4410525, 2.966132
AnkleRight, 0.3894937, -0.7447641, 3.053011
FootRight, 0.3827262, -0.7798454, 2.971127
HipLeft, 0.1971131, -0.08486433, 3.090015
KneeLeft, 0.1836863, -0.4181223, 2.896533
AnkleLeft, 0.1945703, -0.7399292, 3.021652
FootLeft, 0.1878028, -0.7750105, 2.939768
