Tari Lenggang Nyai
146341
Head, 0.5624553, 0.4516446, 3.043397
ShoulderCenter, 0.610214, 0.306965, 3.066937
ShoulderRight, 0.7347804, 0.2290283, 2.984769
ElbowRight, 0.963519, 0.2158945, 2.913377
WristRight, 1.12805, 0.2116188, 2.822486
HandRight, 1.169951, 0.1908304, 2.797626
ShoulderLeft, 0.4580795, 0.1966973, 3.077386
ElbowLeft, 0.2773097, 0.17409, 3.045329
WristLeft, 0.4075738, 0.1950721, 2.843414
HandLeft, 0.4085189, 0.237822, 2.814959
Spine, 0.5828861, -0.02456104, 3.062668
HipCenter, 0.5590322, -0.08006537, 3.013959
HipRight, 0.6201605, -0.1474655, 2.983872
KneeRight, 0.5468637, -0.4589031, 2.854917
AnkleRight, 0.6062456, -0.7468748, 2.945892
FootRight, 0.5712796, -0.8152637, 2.964359
HipLeft, 0.4822102, -0.1392205, 3.022858
KneeLeft, 0.4711241, -0.4120472, 2.840806
AnkleLeft, 0.5040272, -0.6880774, 2.923854
FootLeft, 0.492574, -0.7593257, 2.90034
