Tari Lenggang Nyai
58418
Head, 0.1288322, 0.6640272, 3.211425
ShoulderCenter, 0.1780963, 0.524112, 3.227731
ShoulderRight, 0.1853226, 0.3800437, 3.090786
ElbowRight, 0.3024123, 0.4022478, 2.914909
WristRight, 0.3551083, 0.4309769, 2.719408
HandRight, 0.3374691, 0.4712921, 2.672788
ShoulderLeft, 0.06947438, 0.4563587, 3.389832
ElbowLeft, 0.2164847, 0.4167661, 3.153811
WristLeft, 0.1263896, 0.405914, 2.971443
HandLeft, 0.05448985, 0.4108593, 2.923185
Spine, 0.1821322, 0.1145448, 3.187762
HipCenter, 0.1326456, 0.04142889, 3.161461
HipRight, 0.161321, 0.01568963, 3.141537
KneeRight, 0.2133668, -0.4112281, 3.09902
AnkleRight, 0.2593688, -0.7686923, 3.135741
FootRight, 0.2317221, -0.8409881, 3.142499
HipLeft, 0.09672183, 0.004739115, 3.171323
KneeLeft, 0.1017648, -0.4048952, 3.247441
AnkleLeft, 0.2261487, -0.7269428, 3.191797
FootLeft, 0.2073266, -0.8301349, 3.18494
