Tari Lenggang Nyai
189755
Head, 0.0122147, 0.5002767, 2.97893
ShoulderCenter, 0.03820309, 0.3346858, 3.015272
ShoulderRight, 0.1938436, 0.2421179, 2.962276
ElbowRight, 0.3836079, 0.1721581, 2.9052
WristRight, 0.6026167, 0.1536699, 2.782579
HandRight, 0.6883188, 0.133492, 2.755107
ShoulderLeft, -0.129767, 0.2524393, 3.008497
ElbowLeft, -0.3249972, 0.2427812, 2.934831
WristLeft, -0.4925829, 0.231993, 2.85296
HandLeft, -0.5352497, 0.2455228, 2.813788
Spine, 0.07177062, 0.02076582, 3.014302
HipCenter, 0.07561818, -0.04064467, 3.002308
HipRight, 0.1540602, -0.1036629, 2.989189
KneeRight, 0.2305912, -0.4341695, 2.897264
AnkleRight, 0.1478952, -0.7267266, 2.974794
FootRight, 0.1365707, -0.7648412, 2.894358
HipLeft, 0.01181736, -0.1220502, 3.0053
KneeLeft, -0.08713862, -0.4577996, 2.942619
AnkleLeft, 0.00857784, -0.7595344, 2.981708
FootLeft, -0.002746711, -0.797649, 2.901273
