Tari Lenggang Nyai
247
Head, -0.008664338, 0.6418653, 3.326081
ShoulderCenter, -0.003287545, 0.4572577, 3.337642
ShoulderRight, 0.1645531, 0.347119, 3.308563
ElbowRight, 0.2118315, 0.07896557, 3.267702
WristRight, 0.2189067, -0.1216338, 3.214389
HandRight, 0.2268821, -0.1605294, 3.206112
ShoulderLeft, -0.163828, 0.3412563, 3.300237
ElbowLeft, -0.1923048, 0.1037192, 3.252756
WristLeft, -0.195668, -0.09038017, 3.174775
HandLeft, -0.2090373, -0.1588116, 3.146755
Spine, 0.002802861, 0.1138297, 3.306588
HipCenter, 0.005437116, 0.05947751, 3.248315
HipRight, 0.08079442, -0.008789323, 3.22896
KneeRight, 0.0611609, -0.3739052, 3.223943
AnkleRight, 0.0280402, -0.7660526, 3.26349
FootRight, -0.02291006, -0.8280277, 3.247534
HipLeft, -0.06602587, -0.0156489, 3.231937
KneeLeft, 0.006922124, -0.4428176, 3.263158
AnkleLeft, -0.01574148, -0.7692912, 3.279053
FootLeft, 0.01847888, -0.8400288, 3.256325
