Tari Lenggang Nyai
241740
Head, 0.01571848, 0.60805, 3.030923
ShoulderCenter, 0.008499216, 0.425343, 3.053905
ShoulderRight, 0.1707374, 0.3776125, 3.051822
ElbowRight, 0.3221033, 0.4964254, 2.934532
WristRight, 0.4240629, 0.6900831, 2.880912
HandRight, 0.4808652, 0.7531165, 2.886481
ShoulderLeft, -0.1507217, 0.3365239, 2.986935
ElbowLeft, -0.3448164, 0.2810301, 2.840032
WristLeft, -0.5087709, 0.2316515, 2.67164
HandLeft, -0.5670989, 0.2289714, 2.643439
Spine, 0.007601267, 0.1040375, 3.041396
HipCenter, 0.0165037, 0.05111166, 2.988443
HipRight, 0.08970344, -0.02064428, 2.98587
KneeRight, 0.09042587, -0.3994896, 2.858988
AnkleRight, 0.01107083, -0.7306401, 2.991128
FootRight, 0.04277807, -0.8272892, 2.99919
HipLeft, -0.05314855, -0.02432235, 2.959427
KneeLeft, -0.07050288, -0.4175806, 2.95433
AnkleLeft, -0.07031957, -0.7544454, 3.036235
FootLeft, -0.03246067, -0.8269236, 3.033825
Default
