Tari Lenggang Nyai
222341
Head, -0.2240411, 0.6379254, 2.667809
ShoulderCenter, -0.2513605, 0.4734726, 2.677851
ShoulderRight, -0.08381988, 0.39896, 2.681723
ElbowRight, 0.1419335, 0.3963676, 2.671654
WristRight, 0.3543086, 0.4205329, 2.598459
HandRight, 0.4386516, 0.4245308, 2.588804
ShoulderLeft, -0.4158664, 0.4112024, 2.652225
ElbowLeft, -0.6403096, 0.5055581, 2.655583
WristLeft, -0.8700787, 0.5655183, 2.582722
HandLeft, -0.9259202, 0.5788209, 2.557212
Spine, -0.2577378, 0.1569369, 2.67338
HipCenter, -0.2562765, 0.09770988, 2.641152
HipRight, -0.1866031, 0.02048271, 2.639009
KneeRight, -0.228678, -0.3829411, 2.57393
AnkleRight, -0.2232882, -0.6628015, 2.56437
FootRight, -0.2156914, -0.699097, 2.482584
HipLeft, -0.3282392, 0.02543359, 2.621782
KneeLeft, -0.2374385, -0.3950281, 2.609026
AnkleLeft, -0.2821931, -0.7554733, 2.577507
FootLeft, -0.2745963, -0.7917687, 2.495721
Default
