Tari Lenggang Nyai
254300
Head, -0.0542476, 0.4437671, 3.224202
ShoulderCenter, -0.09323926, 0.2548265, 3.176215
ShoulderRight, -0.07010099, 0.1694758, 2.989567
ElbowRight, -0.03934452, 0.0397948, 2.844036
WristRight, -0.02684955, -0.130249, 2.889647
HandRight, -0.02776804, -0.1825067, 2.924548
ShoulderLeft, -0.1132688, 0.1717608, 3.053202
ElbowLeft, -0.06473751, 0.01758227, 2.862783
WristLeft, -0.0338286, -0.1774501, 2.934569
HandLeft, -0.02352563, -0.2424609, 2.962639
Spine, -0.08166635, -0.08061813, 3.112333
HipCenter, -0.1237398, -0.1344859, 3.072443
HipRight, -0.1160852, -0.1914232, 3.10148
KneeRight, -0.08971108, -0.5992329, 3.253031
AnkleRight, -0.1267823, -0.8243956, 3.15039
FootRight, -0.1006862, -0.7649699, 3.070465
HipLeft, -0.1392436, -0.1738618, 3.014369
KneeLeft, 0.004446901, -0.5269558, 2.924122
AnkleLeft, -0.1379131, -0.7581614, 3.001801
FootLeft, -0.2056102, -0.793036, 2.954724
Default
