Tari Lenggang Nyai
32288
Head, -0.01249153, 0.6525883, 3.142674
ShoulderCenter, -0.01287805, 0.4768347, 3.172975
ShoulderRight, 0.1524362, 0.3924847, 3.142566
ElbowRight, 0.3527991, 0.3967545, 3.147238
WristRight, 0.5428965, 0.4091088, 3.090937
HandRight, 0.6274207, 0.3906748, 3.090426
ShoulderLeft, -0.1801038, 0.3738752, 3.096128
ElbowLeft, -0.364927, 0.3204504, 2.995261
WristLeft, -0.1813851, 0.325651, 2.91564
HandLeft, -0.1202044, 0.3273845, 2.89335
Spine, -0.005632863, 0.1389193, 3.113619
HipCenter, 0.002243772, 0.08954683, 3.052191
HipRight, 0.07886872, 0.02093363, 3.039382
KneeRight, 0.06381702, -0.3748454, 2.906394
AnkleRight, 0.03480585, -0.731138, 2.956703
FootRight, 0.04470129, -0.7670773, 2.873504
HipLeft, -0.06918262, 0.01245386, 3.014645
KneeLeft, -0.06360868, -0.428306, 3.070999
AnkleLeft, -0.03901353, -0.7278777, 3.198772
FootLeft, -0.03814592, -0.8245874, 3.172002
