Tari Lenggang Nyai
78518
Head, -0.07721491, 0.445769, 2.797964
ShoulderCenter, -0.05867694, 0.2763247, 2.856666
ShoulderRight, 0.1021381, 0.1898215, 2.815578
ElbowRight, 0.2768106, 0.1135472, 2.797369
WristRight, 0.3634311, 0.03666365, 2.633344
HandRight, 0.3757704, -0.0293031, 2.545012
ShoulderLeft, -0.2325561, 0.1645972, 2.815154
ElbowLeft, -0.3635395, 0.02832912, 2.765222
WristLeft, -0.2245756, 0.06258182, 2.599213
HandLeft, -0.2607802, 0.006755054, 2.485927
Spine, -0.03029368, -0.03867606, 2.874068
HipCenter, -0.02503389, -0.1013672, 2.880166
HipRight, 0.05349476, -0.1648723, 2.883921
KneeRight, 0.09000187, -0.4872966, 2.782825
AnkleRight, 0.03552978, -0.7312022, 2.899876
FootRight, 0.03578525, -0.7721347, 2.819492
HipLeft, -0.09027041, -0.1876667, 2.880093
KneeLeft, -0.1190143, -0.5197171, 2.882121
AnkleLeft, -0.0466319, -0.7942019, 2.850665
FootLeft, -0.04637643, -0.8351343, 2.77028
Default
