Tari Lenggang Nyai
164105
Head, -0.002798656, 0.5940473, 2.993382
ShoulderCenter, -0.009101408, 0.4189244, 2.981407
ShoulderRight, 0.1217666, 0.3265111, 2.910244
ElbowRight, 0.2398912, 0.3797917, 2.758375
WristRight, 0.162308, 0.5418244, 2.774075
HandRight, 0.1364469, 0.5958353, 2.783436
ShoulderLeft, -0.1475436, 0.3205793, 2.91644
ElbowLeft, -0.2398831, 0.3790814, 2.733292
WristLeft, -0.1557539, 0.5401143, 2.71361
HandLeft, -0.1277108, 0.5937919, 2.711178
Spine, -0.005848647, 0.07343738, 2.966455
HipCenter, -0.00674226, 0.01458018, 2.913495
HipRight, 0.06046311, -0.04347299, 2.90547
KneeRight, 0.06969864, -0.356674, 2.822276
AnkleRight, -0.02682763, -0.7217239, 2.788594
FootRight, -0.02909896, -0.7568626, 2.706171
HipLeft, -0.07279313, -0.04564499, 2.899508
KneeLeft, -0.03128383, -0.4230495, 2.846787
AnkleLeft, -0.1265305, -0.6691325, 2.913644
FootLeft, -0.08956394, -0.7466592, 2.856657
