Tari Lenggang Nyai
102157
Head, -0.283601, 0.5295599, 3.124648
ShoulderCenter, -0.3108476, 0.3776085, 3.133331
ShoulderRight, -0.1868815, 0.3675344, 3.281342
ElbowRight, -0.09353597, 0.5666715, 3.385201
WristRight, -0.03882396, 0.7438916, 3.463808
HandRight, 0.01459921, 0.79985, 3.430603
ShoulderLeft, -0.3544725, 0.2418052, 2.991448
ElbowLeft, -0.461138, 0.3117398, 2.746843
WristLeft, -0.2292793, 0.4161825, 2.745872
HandLeft, -0.185676, 0.4617381, 2.743923
Spine, -0.3082322, 0.06347449, 3.108377
HipCenter, -0.2635735, 0.009150758, 3.074663
HipRight, -0.2044438, -0.04900875, 3.108346
KneeRight, -0.1518864, -0.3668162, 3.160698
AnkleRight, -0.2318567, -0.6360769, 3.165375
FootRight, -0.1982891, -0.718425, 3.114198
HipLeft, -0.2971541, -0.0503067, 3.010215
KneeLeft, -0.2168973, -0.4046084, 2.927386
AnkleLeft, -0.1886914, -0.6641488, 3.010684
FootLeft, -0.1214399, -0.6992539, 2.963728
