Tari Lenggang Nyai
140624
Head, 0.06847604, 0.5437784, 3.191701
ShoulderCenter, 0.02441576, 0.3787158, 3.208939
ShoulderRight, 0.2079181, 0.2622358, 3.243161
ElbowRight, 0.2889571, 0.07434647, 3.220835
WristRight, 0.3673287, 0.04154309, 3.028838
HandRight, 0.3932782, 0.03068163, 2.969373
ShoulderLeft, -0.0537264, 0.2796381, 3.093212
ElbowLeft, -0.08431214, 0.1588487, 2.933478
WristLeft, 0.0762426, 0.09285343, 2.863491
HandLeft, 0.1300161, 0.07261785, 2.838779
Spine, 0.04999316, 0.04915514, 3.206498
HipCenter, 0.07858449, -0.00784148, 3.169049
HipRight, 0.1441835, -0.08210562, 3.205472
KneeRight, 0.2007809, -0.3987741, 3.194551
AnkleRight, 0.006878972, -0.7174507, 3.228426
FootRight, 0.04828135, -0.7527041, 3.15751
HipLeft, 0.02923779, -0.0764664, 3.120358
KneeLeft, 0.109341, -0.4400903, 3.106703
AnkleLeft, 0.1228048, -0.7187363, 3.089302
FootLeft, 0.1734176, -0.7951748, 3.135746
Default
