Tari Lenggang Nyai
171070
Head, -0.02929744, 0.5400572, 3.37357
ShoulderCenter, 0.0109349, 0.3903744, 3.410563
ShoulderRight, 0.1590825, 0.2933056, 3.352545
ElbowRight, 0.3215337, 0.2102603, 3.355914
WristRight, 0.4431146, 0.2185564, 3.208909
HandRight, 0.471113, 0.2066931, 3.05974
ShoulderLeft, -0.1680356, 0.3014458, 3.414261
ElbowLeft, -0.3537556, 0.331521, 3.393303
WristLeft, -0.4824216, 0.540828, 3.380953
HandLeft, -0.5260686, 0.6128685, 3.368956
Spine, 0.01089501, 0.06510451, 3.416966
HipCenter, 0.003670988, 0.005116764, 3.380027
HipRight, 0.07667302, -0.06738384, 3.36044
KneeRight, 0.1052964, -0.4521101, 3.319204
AnkleRight, 0.1022455, -0.7768091, 3.484443
FootRight, 0.08469494, -0.8500028, 3.4725
HipLeft, -0.07083852, -0.06978881, 3.383071
KneeLeft, -0.04128854, -0.4275654, 3.371656
AnkleLeft, 0.02597241, -0.7495315, 3.438387
FootLeft, 0.01106194, -0.7861032, 3.357895
