Tari Lenggang Nyai
96388
Head, -0.00667714, 0.3930084, 3.157241
ShoulderCenter, 0.08302698, 0.2545473, 3.194848
ShoulderRight, 0.2490161, 0.3296698, 3.287762
ElbowRight, 0.3728134, 0.4910249, 3.298335
WristRight, 0.5187353, 0.6942394, 3.335027
HandRight, 0.5598499, 0.7904967, 3.347577
ShoulderLeft, 0.03768534, 0.1595826, 3.167228
ElbowLeft, -0.1337666, 0.06174536, 2.997089
WristLeft, -0.2465497, 0.1981816, 2.920055
HandLeft, -0.284144, 0.2436604, 2.898515
Spine, 0.1709496, -0.00156853, 3.240553
HipCenter, 0.1985677, -0.05066046, 3.232882
HipRight, 0.2695314, -0.09203807, 3.238259
KneeRight, 0.3772488, -0.4323223, 3.196647
AnkleRight, 0.2920362, -0.7421083, 3.269423
FootRight, 0.3275972, -0.7791218, 3.196289
HipLeft, 0.1723235, -0.1268322, 3.237561
KneeLeft, 0.1016868, -0.4079041, 3.008014
AnkleLeft, 0.1330172, -0.7532816, 3.095334
FootLeft, 0.106176, -0.8241733, 3.090664
Default
