Tari Lenggang Nyai
249687
Head, -0.09446432, 0.618902, 3.050946
ShoulderCenter, -0.07394411, 0.430964, 3.068197
ShoulderRight, 0.09220222, 0.3539888, 3.002421
ElbowRight, 0.2669704, 0.2620568, 2.945206
WristRight, 0.4407046, 0.1350588, 2.823394
HandRight, 0.503361, 0.1105833, 2.821049
ShoulderLeft, -0.2465927, 0.3503443, 3.047191
ElbowLeft, -0.4215406, 0.4444355, 2.997962
WristLeft, -0.5584527, 0.6371597, 2.945727
HandLeft, -0.5694265, 0.6971177, 2.930374
Spine, -0.05176629, 0.1057732, 3.059907
HipCenter, -0.05385274, 0.05078438, 3.007386
HipRight, 0.02416995, -0.02088181, 2.989525
KneeRight, -0.004741735, -0.4482171, 2.972006
AnkleRight, 0.03923474, -0.7254376, 3.033295
FootRight, -0.01167176, -0.8145745, 3.041853
HipLeft, -0.1229159, -0.02752845, 2.995923
KneeLeft, -0.06070876, -0.427722, 2.98732
AnkleLeft, -0.03911479, -0.7851561, 3.059216
FootLeft, -0.02181342, -0.8559507, 3.037188
