Tari Lenggang Nyai
236720
Head, 0.2539307, 0.6249658, 3.217359
ShoulderCenter, 0.2377563, 0.4504541, 3.23904
ShoulderRight, 0.4486591, 0.407346, 3.310368
ElbowRight, 0.6196992, 0.4664505, 3.315382
WristRight, 0.7690099, 0.533264, 3.226987
HandRight, 0.8207937, 0.5472785, 3.206259
ShoulderLeft, 0.1167792, 0.3350928, 3.086601
ElbowLeft, 0.17275, 0.2167612, 2.938149
WristLeft, 0.3401008, 0.2761815, 2.957249
HandLeft, 0.3973042, 0.2903492, 2.963838
Spine, 0.240482, 0.1180525, 3.243454
HipCenter, 0.2692939, 0.05698048, 3.201427
HipRight, 0.3568693, -0.02083864, 3.226059
KneeRight, 0.355601, -0.3757386, 3.112879
AnkleRight, 0.3003054, -0.7287601, 3.158634
FootRight, 0.3441742, -0.7646936, 3.089171
HipLeft, 0.195081, -0.03327803, 3.154211
KneeLeft, 0.1845278, -0.4013457, 3.177552
AnkleLeft, 0.1982741, -0.7402693, 3.20245
FootLeft, 0.2421429, -0.7762029, 3.132988
Default
