Tari Lenggang Nyai
210513
Head, -0.06982751, 0.4500795, 3.031766
ShoulderCenter, -0.02608898, 0.3007525, 3.060162
ShoulderRight, 0.1139, 0.2118482, 2.983054
ElbowRight, 0.3199691, 0.1758508, 2.912397
WristRight, 0.4730915, 0.1804252, 2.802685
HandRight, 0.5753592, 0.1507708, 2.751728
ShoulderLeft, -0.2075252, 0.2254246, 3.114758
ElbowLeft, -0.3855811, 0.2142364, 3.057129
WristLeft, -0.3891805, 0.3216645, 2.8985
HandLeft, -0.3931267, 0.3012088, 2.917436
Spine, -0.04310413, -0.0101697, 3.065945
HipCenter, -0.06644022, -0.06265666, 3.019741
HipRight, 0.0002357918, -0.1415157, 2.992442
KneeRight, 0.001973816, -0.480854, 2.898256
AnkleRight, -0.005592885, -0.7363659, 2.991256
FootRight, -0.03621023, -0.7718583, 2.914701
HipLeft, -0.1485257, -0.127858, 3.023967
KneeLeft, -0.1423531, -0.4455326, 2.84544
AnkleLeft, -0.148918, -0.7562771, 2.95838
FootLeft, -0.1795353, -0.7917695, 2.881825
Default
