Tari Lenggang Nyai
150016
Head, -0.297437, 0.6290419, 2.818202
ShoulderCenter, -0.3436203, 0.4790563, 2.815908
ShoulderRight, -0.2076654, 0.4952804, 2.946833
ElbowRight, -0.2106397, 0.4885733, 3.16874
WristRight, -0.1730724, 0.5586072, 3.320176
HandRight, -0.16055, 0.5819518, 3.37479
ShoulderLeft, -0.399372, 0.3539079, 2.68367
ElbowLeft, -0.4201536, 0.4659348, 2.451189
WristLeft, -0.2539336, 0.5162531, 2.384012
HandLeft, -0.1879189, 0.5377299, 2.379609
Spine, -0.3492661, 0.1409413, 2.801337
HipCenter, -0.3089676, 0.0812027, 2.76804
HipRight, -0.2540629, 0.01615575, 2.793244
KneeRight, -0.2350728, -0.3938949, 2.925026
AnkleRight, -0.334735, -0.7561802, 2.94657
FootRight, -0.2851267, -0.8406751, 2.977161
HipLeft, -0.3568385, 0.02512965, 2.737921
KneeLeft, -0.3334243, -0.4093148, 2.723946
AnkleLeft, -0.4482027, -0.7547652, 2.639258
FootLeft, -0.3858759, -0.7904207, 2.586239
Default
