Tari Lenggang Nyai
193421
Head, 0.1747136, 0.4343017, 3.095131
ShoulderCenter, 0.2333426, 0.2687256, 3.148274
ShoulderRight, 0.3819872, 0.1733257, 3.044215
ElbowRight, 0.5393745, -0.01457128, 3.003196
WristRight, 0.6636245, -0.1961099, 2.933236
HandRight, 0.6936508, -0.2500234, 2.896176
ShoulderLeft, 0.086302, 0.1573434, 3.176011
ElbowLeft, 0.02688921, -0.02957385, 3.22386
WristLeft, -0.001053641, -0.2288984, 3.1292
HandLeft, -0.03958751, -0.2788613, 3.072236
Spine, 0.290224, -0.05053232, 3.135383
HipCenter, 0.2796103, -0.1078151, 3.087293
HipRight, 0.3533678, -0.1657667, 3.04865
KneeRight, 0.3610226, -0.5122113, 2.945753
AnkleRight, 0.3164605, -0.7414573, 3.087859
FootRight, 0.2827589, -0.7777436, 3.01318
HipLeft, 0.2238516, -0.1918136, 3.099099
KneeLeft, 0.142271, -0.456691, 2.913579
AnkleLeft, 0.18394, -0.7277625, 2.826563
FootLeft, 0.1502384, -0.7640488, 2.751883
Default
