Tari Lenggang Nyai
62674
Head, 0.09033119, 0.64514, 3.190726
ShoulderCenter, 0.1065355, 0.4756033, 3.209994
ShoulderRight, 0.24586, 0.3925241, 3.145774
ElbowRight, 0.4464232, 0.4229085, 3.075004
WristRight, 0.6235254, 0.4635099, 2.998416
HandRight, 0.7080129, 0.4472333, 2.986574
ShoulderLeft, -0.07740118, 0.3949922, 3.265975
ElbowLeft, 0.1569355, 0.4149989, 3.128974
WristLeft, 0.4100226, 0.4369847, 3.058136
HandLeft, 0.7742262, 0.4598585, 2.971092
Spine, 0.112785, 0.1438474, 3.195303
HipCenter, 0.09469227, 0.08847968, 3.144755
HipRight, 0.1614885, 0.02005874, 3.113936
KneeRight, 0.1523219, -0.419423, 3.054693
AnkleRight, 0.1834058, -0.772704, 3.147978
FootRight, 0.1543866, -0.8084829, 3.069242
HipLeft, 0.0223104, 0.01333086, 3.145837
KneeLeft, 0.04381421, -0.4097508, 3.137088
AnkleLeft, 0.06042898, -0.7344972, 3.225131
FootLeft, 0.07363288, -0.8103275, 3.215765
Default
