Tari Lenggang Nyai
127033
Head, 0.08810405, 0.5536427, 2.972575
ShoulderCenter, 0.07487658, 0.3853067, 3.030675
ShoulderRight, 0.2465064, 0.2974484, 2.995109
ElbowRight, 0.3554245, 0.1167739, 2.935058
WristRight, 0.3716069, 0.1573442, 2.743193
HandRight, 0.3661488, 0.1745163, 2.719998
ShoulderLeft, -0.08626755, 0.2927084, 3.007715
ElbowLeft, -0.1757678, 0.1627027, 2.855734
WristLeft, -0.07298072, 0.0846334, 2.711211
HandLeft, 0.01012969, 0.1000885, 2.628988
Spine, 0.1050642, 0.0667245, 3.039738
HipCenter, 0.1087256, 0.01039016, 2.992978
HipRight, 0.1891999, -0.05793929, 2.986469
KneeRight, 0.1692327, -0.3706866, 2.886894
AnkleRight, 0.1692244, -0.7242559, 3.00285
FootRight, 0.1659643, -0.7604113, 2.921022
HipLeft, 0.04190532, -0.06773284, 2.97861
KneeLeft, 0.1264437, -0.4275797, 2.903939
AnkleLeft, 0.07699979, -0.7518274, 2.925126
FootLeft, 0.1006357, -0.8196871, 2.964859
Default
