Tari Lenggang Nyai
121839
Head, -0.1178775, 0.4543747, 3.00739
ShoulderCenter, -0.07915703, 0.2874611, 3.043608
ShoulderRight, 0.06409602, 0.2073353, 2.954034
ElbowRight, 0.2029871, 0.09717682, 2.82137
WristRight, 0.1046044, 0.09238886, 2.651732
HandRight, 0.1036282, 0.09667889, 2.649311
ShoulderLeft, -0.2427776, 0.1827527, 3.04556
ElbowLeft, -0.3774075, 0.07028841, 2.960773
WristLeft, -0.3250466, -0.00269556, 2.713963
HandLeft, -0.300366, -0.005694172, 2.656049
Spine, -0.04722079, -0.03616681, 3.05626
HipCenter, -0.05653272, -0.0954279, 3.010042
HipRight, 0.01736026, -0.153318, 2.989737
KneeRight, -0.007324509, -0.4589826, 2.808944
AnkleRight, -0.02005261, -0.713599, 2.977519
FootRight, -0.04388161, -0.750496, 2.899464
HipLeft, -0.1217641, -0.1763439, 3.014119
KneeLeft, -0.1448086, -0.5010713, 2.970438
AnkleLeft, -0.1197505, -0.7705098, 2.86613
FootLeft, -0.1578957, -0.807187, 2.920861
