Tari Lenggang Nyai
4481
Head, -0.01924903, 0.8258468, 3.245579
ShoulderCenter, -0.02276921, 0.6623459, 3.270325
ShoulderRight, 0.1216104, 0.5601571, 3.17039
ElbowRight, 0.1392301, 0.3992288, 3.020992
WristRight, -0.0340829, 0.4575188, 2.918286
HandRight, -0.06098751, 0.4764015, 2.916053
ShoulderLeft, -0.1862334, 0.6099766, 3.25176
ElbowLeft, -0.3031066, 0.7835659, 3.225407
WristLeft, -0.3881706, 1.025681, 3.179043
HandLeft, -0.4274009, 1.07544, 3.161629
Spine, -0.0206791, 0.3089162, 3.247547
HipCenter, -0.03305037, 0.252086, 3.190596
HipRight, 0.03738213, 0.1867212, 3.16522
KneeRight, 0.04116375, -0.2520828, 3.152361
AnkleRight, 0.0123939, -0.6063813, 3.241966
FootRight, -0.03058454, -0.6707604, 3.220563
HipLeft, -0.1051338, 0.1807335, 3.185154
KneeLeft, -0.0174194, -0.267835, 3.165479
AnkleLeft, -0.04248792, -0.6173852, 3.259113
FootLeft, -0.01373748, -0.6803338, 3.21836
Default
