Tari Lenggang Nyai
6710
Head, 0.002348726, 0.8338533, 3.251534
ShoulderCenter, -0.003648163, 0.6979923, 3.293532
ShoulderRight, 0.1452022, 0.6913072, 3.315793
ElbowRight, 0.2559305, 0.8731506, 3.292397
WristRight, 0.3038305, 1.053895, 3.208142
HandRight, 0.3114871, 1.139483, 3.185508
ShoulderLeft, -0.1481916, 0.5774179, 3.17624
ElbowLeft, -0.08099014, 0.4625289, 3.001051
WristLeft, 0.09158541, 0.5150285, 2.900011
HandLeft, 0.1412093, 0.5424201, 2.933192
Spine, 0.01456596, 0.3432035, 3.265043
HipCenter, 0.03865077, 0.2895146, 3.210612
HipRight, 0.1177918, 0.2266266, 3.213953
KneeRight, 0.06887751, -0.2522266, 3.182706
AnkleRight, 0.02531701, -0.6267406, 3.267447
FootRight, 0.05890331, -0.6499588, 3.198973
HipLeft, -0.02294419, 0.2070313, 3.175571
KneeLeft, 0.0002538464, -0.2375078, 3.158529
AnkleLeft, -0.02323794, -0.5936244, 3.253906
FootLeft, -0.06897906, -0.6587553, 3.249264
Default
