Tari Lenggang Nyai
3677
Head, -0.04607179, 0.5679735, 3.166838
ShoulderCenter, 0.001659189, 0.4176348, 3.214389
ShoulderRight, 0.1163642, 0.3180644, 3.119462
ElbowRight, 0.08532378, 0.1507228, 2.978533
WristRight, -0.04478665, 0.01615317, 2.88187
HandRight, -0.06490818, -0.03681379, 2.848696
ShoulderLeft, -0.1703996, 0.3085081, 3.196346
ElbowLeft, -0.3015522, 0.1528691, 3.194198
WristLeft, -0.4180194, -0.008333996, 3.230372
HandLeft, -0.4304345, -0.04807684, 3.245311
Spine, 0.01123169, 0.08326121, 3.215093
HipCenter, -0.002261923, 0.02642979, 3.163016
HipRight, 0.061989, -0.03297574, 3.149343
KneeRight, 0.01993234, -0.3650468, 2.98823
AnkleRight, 0.02035405, -0.5972427, 3.122829
FootRight, -0.00258222, -0.6357301, 3.03897
HipLeft, -0.07046383, -0.03649154, 3.153214
KneeLeft, -0.07942787, -0.3699072, 2.98944
AnkleLeft, -0.0491692, -0.6115006, 3.175654
FootLeft, -0.01374079, -0.6826785, 3.190135
Default
