Tari Lenggang Nyai
9143
Head, 0.02615408, 0.7862864, 3.384643
ShoulderCenter, 0.01550663, 0.6315953, 3.401571
ShoulderRight, 0.1660454, 0.538706, 3.32286
ElbowRight, 0.1814635, 0.3912698, 3.166151
WristRight, -0.02587528, 0.4906651, 3.033117
HandRight, -0.06586339, 0.5164442, 2.988034
ShoulderLeft, -0.1287856, 0.5704547, 3.380594
ElbowLeft, -0.2837546, 0.7814032, 3.341198
WristLeft, -0.3072508, 0.9664549, 3.262329
HandLeft, -0.2555373, 1.057916, 3.199911
Spine, 0.02148141, 0.2798012, 3.369355
HipCenter, 0.01272684, 0.2229429, 3.311087
HipRight, 0.08206996, 0.1586147, 3.285306
KneeRight, 0.05332519, -0.3522368, 3.376383
AnkleRight, 0.01754567, -0.7373235, 3.492661
FootRight, -0.006101776, -0.6841419, 3.402291
HipLeft, -0.0613129, 0.155861, 3.307652
KneeLeft, -0.002021186, -0.2633022, 3.310091
AnkleLeft, -0.03584058, -0.6191703, 3.384699
FootLeft, -0.00495935, -0.6830328, 3.348918
Default
