Tari Lenggang Nyai
23459
Head, -0.09138723, 0.6734119, 3.318447
ShoulderCenter, -0.1151739, 0.5205485, 3.305861
ShoulderRight, 0.05132569, 0.4847502, 3.32021
ElbowRight, 0.1232948, 0.7434037, 3.285841
WristRight, 0.1185812, 0.9504427, 3.210046
HandRight, 0.1039783, 1.034928, 3.196994
ShoulderLeft, -0.2380255, 0.3963622, 3.18482
ElbowLeft, -0.1241121, 0.3300276, 3.011153
WristLeft, -0.003926925, 0.4744254, 2.934062
HandLeft, 0.02038758, 0.4758735, 2.929771
Spine, -0.06906143, 0.1922646, 3.304338
HipCenter, -0.03866611, 0.139307, 3.255274
HipRight, 0.04806885, 0.0807279, 3.279859
KneeRight, 0.01011111, -0.3822716, 3.221521
AnkleRight, -0.04498443, -0.7559399, 3.30079
FootRight, -0.0820585, -0.8200303, 3.27457
HipLeft, -0.09060203, 0.04314261, 3.203045
KneeLeft, -0.07556307, -0.3970462, 3.167635
AnkleLeft, -0.1090864, -0.7622047, 3.273466
FootLeft, -0.1035949, -0.8384922, 3.255589
