Head, -0.2581953, 0.5143485, 3.118417
ShoulderCenter, -0.2316911, 0.3661742, 3.180233
ShoulderRight, -0.1000537, 0.2473389, 3.134434
ElbowRight, 0.003616519, 0.08796951, 3.011422
WristRight, -0.08643532, 0.2741385, 2.79689
HandRight, -0.09049258, 0.3428906, 2.779299
ShoulderLeft, -0.4016951, 0.2896717, 3.307803
ElbowLeft, -0.4473548, 0.02266061, 3.37988
WristLeft, -0.4797108, -0.1878996, 3.360157
HandLeft, -0.4953956, -0.2505096, 3.389935
Spine, -0.2566516, 0.03537545, 3.208873
HipCenter, -0.2742353, -0.02864616, 3.192415
HipRight, -0.210709, -0.1035555, 3.166709
KneeRight, -0.2212905, -0.5258331, 2.992081
AnkleRight, -0.1500802, -0.8829547, 2.886415
FootRight, -0.1942269, -0.953191, 2.903874
HipLeft, -0.3524718, -0.09695798, 3.211364
KneeLeft, -0.3762156, -0.5418289, 3.158122
AnkleLeft, -0.3199416, -0.8877012, 3.107488
FootLeft, -0.3969496, -0.9144534, 3.084229
