Head, 0.1840347, 0.5601598, 3.195514
ShoulderCenter, 0.09779045, 0.4112978, 3.195937
ShoulderRight, 0.2341492, 0.2534089, 3.344737
ElbowRight, 0.2465461, 0.0426836, 3.296271
WristRight, 0.3647022, 0.1365834, 3.133506
HandRight, 0.3993163, 0.1594708, 3.056966
ShoulderLeft, -0.01929855, 0.3081465, 3.090329
ElbowLeft, -0.1567173, 0.07797783, 3.032305
WristLeft, -0.1555479, -0.1632675, 2.940066
HandLeft, -0.1653647, -0.2334625, 2.937136
Spine, 0.08215301, 0.09587909, 3.16907
HipCenter, 0.1050741, 0.03933093, 3.141959
HipRight, 0.1664353, -0.05086082, 3.209412
KneeRight, 0.1058308, -0.5015963, 3.073198
AnkleRight, 0.1134107, -0.6922333, 2.779595
FootRight, 0.1675988, -0.6976749, 2.67881
HipLeft, 0.04656421, -0.03837423, 3.045594
KneeLeft, 0.2002071, -0.3564434, 2.803636
AnkleLeft, 0.1990362, -0.6965959, 2.612791
FootLeft, 0.2582159, -0.7049663, 2.52968
