Head, -0.3789451, 0.5628062, 3.156244
ShoulderCenter, -0.3506811, 0.4077993, 3.184623
ShoulderRight, -0.1899212, 0.2950068, 3.163954
ElbowRight, -0.04963101, 0.1299735, 3.131093
WristRight, 0.04725591, 0.1012949, 2.895917
HandRight, 0.06477508, 0.09095174, 2.869274
ShoulderLeft, -0.5289188, 0.2849941, 3.211876
ElbowLeft, -0.5588527, 0.07210726, 3.157831
WristLeft, -0.6308935, 0.001146868, 2.910193
HandLeft, -0.6631712, -0.01451035, 2.838196
Spine, -0.3208058, 0.06402659, 3.185055
HipCenter, -0.3197383, -0.000147244, 3.151891
HipRight, -0.2358787, -0.06551334, 3.136212
KneeRight, -0.1177144, -0.4131163, 2.98542
AnkleRight, 0.08569366, -0.7200336, 3.161522
FootRight, 0.1267232, -0.7980556, 3.147763
HipLeft, -0.3892809, -0.08639866, 3.151327
KneeLeft, -0.3858938, -0.5033952, 3.123111
AnkleLeft, -0.3559649, -0.8456265, 3.093599
FootLeft, -0.3689659, -0.8847651, 3.001924
