Head, -0.1680926, 0.5926799, 3.274055
ShoulderCenter, -0.176571, 0.4125699, 3.280984
ShoulderRight, -0.01908077, 0.2901951, 3.293467
ElbowRight, 0.03913198, 0.024209, 3.306631
WristRight, 0.06720491, -0.1913254, 3.242686
HandRight, 0.07419511, -0.2787188, 3.19957
ShoulderLeft, -0.3388403, 0.2929438, 3.26787
ElbowLeft, -0.3836145, 0.01791094, 3.243579
WristLeft, -0.3893075, -0.1921066, 3.154826
HandLeft, -0.3845237, -0.2658977, 3.142115
Spine, -0.1598665, 0.04724927, 3.253344
HipCenter, -0.1514948, -0.01126992, 3.192082
HipRight, -0.07523634, -0.07642607, 3.182824
KneeRight, -0.01927415, -0.5009058, 3.163737
AnkleRight, 0.02262745, -0.8659192, 3.131971
FootRight, 0.0300254, -0.9019732, 3.038643
HipLeft, -0.219096, -0.08622798, 3.16783
KneeLeft, -0.25769, -0.5079647, 3.19891
AnkleLeft, -0.2698798, -0.8653728, 3.184422
FootLeft, -0.2624819, -0.9014268, 3.091094
