Head, 0.1216435, 0.560537, 3.257828
ShoulderCenter, 0.02986697, 0.4064209, 3.231648
ShoulderRight, 0.176601, 0.2400005, 3.339201
ElbowRight, 0.2327966, 0.03320971, 3.295
WristRight, 0.347361, -0.02202983, 3.107977
HandRight, 0.3812044, -0.04122202, 3.031363
ShoulderLeft, -0.1061618, 0.312176, 3.118337
ElbowLeft, -0.2270615, 0.2573015, 2.922371
WristLeft, -0.2082103, 0.09277562, 2.66958
HandLeft, -0.2084763, 0.03775864, 2.61592
Spine, -0.04527616, 0.06152155, 3.220196
HipCenter, -0.02605555, -0.005036452, 3.178217
HipRight, 0.02732706, -0.1005341, 3.213964
KneeRight, 0.02683287, -0.4973159, 3.176835
AnkleRight, 0.03606034, -0.8599867, 3.12367
FootRight, 0.09189776, -0.9015121, 3.051469
HipLeft, -0.1006358, -0.06783751, 3.117105
KneeLeft, -0.2048167, -0.4773365, 3.060247
AnkleLeft, -0.4276934, -0.7861716, 3.200977
FootLeft, -0.4499563, -0.8612787, 3.167389
