Head, 0.05841182, 0.5996081, 3.281162
ShoulderCenter, -0.01111718, 0.4227489, 3.252692
ShoulderRight, 0.1496229, 0.2862895, 3.344889
ElbowRight, 0.176891, 0.07567047, 3.371187
WristRight, 0.2568506, -0.005830973, 3.170599
HandRight, 0.2878206, -0.04599057, 3.079415
ShoulderLeft, -0.1472102, 0.322179, 3.156482
ElbowLeft, -0.2505859, 0.1559134, 3.012331
WristLeft, -0.2769216, -0.01736142, 2.771304
HandLeft, -0.3006513, -0.1097151, 2.748873
Spine, -0.06606879, 0.08063919, 3.223912
HipCenter, -0.04379991, 0.02148982, 3.171154
HipRight, 0.01464828, -0.07279263, 3.193595
KneeRight, 0.01840173, -0.4882774, 3.146279
AnkleRight, 0.02517788, -0.8555752, 3.101451
FootRight, 0.07527514, -0.8938613, 3.022899
HipLeft, -0.1143429, -0.0400412, 3.112033
KneeLeft, -0.1874467, -0.3975032, 2.970766
AnkleLeft, -0.3459344, -0.688517, 3.200558
FootLeft, -0.3607692, -0.7714676, 3.215712
