Head, -0.2927938, 0.5633575, 3.115862
ShoulderCenter, -0.2678032, 0.3903042, 3.149299
ShoulderRight, -0.1153103, 0.2758241, 3.092128
ElbowRight, -0.0008004701, 0.06220719, 3.082088
WristRight, 0.01177446, -0.1853389, 2.999346
HandRight, 0.01456585, -0.2617328, 2.992258
ShoulderLeft, -0.4487022, 0.2744969, 3.21965
ElbowLeft, -0.5106096, 0.07758288, 3.147568
WristLeft, -0.5908971, 0.1797656, 2.967323
HandLeft, -0.6055143, 0.2379626, 2.905625
Spine, -0.238487, 0.04303519, 3.146767
HipCenter, -0.2535933, -0.01817529, 3.095376
HipRight, -0.1774495, -0.09040914, 3.059888
KneeRight, -0.09826269, -0.5072992, 2.961949
AnkleRight, 0.02776309, -0.8575252, 2.994127
FootRight, -0.004476372, -0.8952528, 2.908003
HipLeft, -0.3264768, -0.1001277, 3.107124
KneeLeft, -0.327554, -0.5068346, 3.054409
AnkleLeft, -0.2770413, -0.8558047, 3.005338
FootLeft, -0.3092808, -0.8935323, 2.919214
