Head, -0.06771085, 0.5362905, 3.127538
ShoulderCenter, -0.1241357, 0.3927923, 3.133426
ShoulderRight, 0.0358636, 0.3019768, 3.256819
ElbowRight, 0.08055591, 0.02379731, 3.23837
WristRight, 0.1254371, -0.1710202, 3.152645
HandRight, 0.160633, -0.2314755, 3.14029
ShoulderLeft, -0.2588245, 0.3028646, 3.060149
ElbowLeft, -0.3168205, 0.05914667, 2.998653
WristLeft, -0.296133, -0.1652434, 2.933996
HandLeft, -0.2965773, -0.2360678, 2.928526
Spine, -0.1295352, 0.05183955, 3.129566
HipCenter, -0.09743585, -0.005006628, 3.081932
HipRight, -0.02689823, -0.08863012, 3.115273
KneeRight, 0.02833745, -0.4914877, 3.061503
AnkleRight, 0.05811145, -0.8569577, 3.049092
FootRight, 0.1083404, -0.8944464, 2.971568
HipLeft, -0.1548979, -0.07802498, 3.022996
KneeLeft, -0.2166361, -0.5110203, 2.994588
AnkleLeft, -0.2511085, -0.8686727, 3.001656
FootLeft, -0.2008796, -0.9061614, 2.924131
