Head, -0.4204852, 0.5466647, 3.24657
ShoulderCenter, -0.3439969, 0.3988259, 3.258303
ShoulderRight, -0.228855, 0.2814702, 3.147922
ElbowRight, -0.09567845, 0.04801976, 3.068752
WristRight, -0.0176608, -0.1868327, 3.033342
HandRight, 8.890778E-05, -0.2539328, 3.049936
ShoulderLeft, -0.4814582, 0.303219, 3.336697
ElbowLeft, -0.5391439, 0.03635457, 3.404344
WristLeft, -0.6596516, 0.2338763, 3.333534
HandLeft, -0.6988214, 0.2929694, 3.325376
Spine, -0.3193455, 0.05304248, 3.242521
HipCenter, -0.3427745, -0.01060343, 3.204475
HipRight, -0.2813224, -0.08853696, 3.113559
KneeRight, -0.4509793, -0.4851634, 3.029097
AnkleRight, -0.5075809, -0.8705456, 2.873234
FootRight, -0.5974318, -0.8911962, 2.804938
HipLeft, -0.4077442, -0.1013915, 3.257515
KneeLeft, -0.3841152, -0.5663517, 3.087452
AnkleLeft, -0.3355405, -0.8652082, 3.129243
FootLeft, -0.356186, -0.9287402, 3.077003
