Head, 0.1778844, 0.5433388, 3.231858
ShoulderCenter, 0.08691963, 0.3942296, 3.224094
ShoulderRight, 0.1959374, 0.2370525, 3.348229
ElbowRight, 0.2158776, -0.004045368, 3.375653
WristRight, 0.2441785, -0.239329, 3.333482
HandRight, 0.2480501, -0.310925, 3.276434
ShoulderLeft, -0.04189083, 0.2890267, 3.094226
ElbowLeft, -0.1116821, 0.1269909, 2.945866
WristLeft, 0.05557438, 0.2200956, 2.714557
HandLeft, 0.09815717, 0.2377105, 2.669316
Spine, 0.02360043, 0.03556157, 3.228432
HipCenter, 0.0532982, -0.03680136, 3.19364
HipRight, 0.09602314, -0.1416919, 3.252633
KneeRight, 0.09602126, -0.5666341, 3.135344
AnkleRight, 0.04725773, -0.8801763, 3.073452
FootRight, -0.009422742, -0.8939109, 2.974542
HipLeft, -0.005144489, -0.1133547, 3.118191
KneeLeft, -0.04812169, -0.5641038, 2.971903
AnkleLeft, -0.1322985, -0.8773753, 2.854709
FootLeft, -0.1031387, -0.9239072, 2.784835
