Head, -0.4007603, 0.5694637, 3.147082
ShoulderCenter, -0.3643447, 0.4054777, 3.168421
ShoulderRight, -0.1907518, 0.2979773, 3.143692
ElbowRight, -0.06814759, 0.119601, 3.10134
WristRight, 0.02166922, -0.07789744, 2.951763
HandRight, 0.03313613, -0.1391872, 2.915643
ShoulderLeft, -0.5288432, 0.2776655, 3.212574
ElbowLeft, -0.5654477, 0.01543658, 3.150282
WristLeft, -0.6146677, -0.1934563, 3.032579
HandLeft, -0.6339458, -0.2609765, 2.985347
Spine, -0.3113635, 0.06621059, 3.190838
HipCenter, -0.3094502, -0.0002490054, 3.157052
HipRight, -0.223295, -0.06330182, 3.142525
KneeRight, -0.1742281, -0.4335003, 2.993567
AnkleRight, 0.069598, -0.5476748, 3.289162
FootRight, 0.09958655, -0.6282976, 3.283688
HipLeft, -0.3759609, -0.09249192, 3.161911
KneeLeft, -0.3749998, -0.508658, 3.130472
AnkleLeft, -0.3455673, -0.8568431, 3.112697
FootLeft, -0.3637205, -0.8983765, 3.022859
