Head, -0.02651203, 0.5279822, 3.078587
ShoulderCenter, -0.05404728, 0.3520927, 3.137251
ShoulderRight, 0.07730257, 0.2419108, 3.155854
ElbowRight, 0.2049889, 0.04922333, 3.050828
WristRight, 0.1338018, 0.2153402, 2.877007
HandRight, 0.1132553, 0.2626517, 2.821557
ShoulderLeft, -0.2148813, 0.2782143, 3.155824
ElbowLeft, -0.296802, 0.07367301, 3.243024
WristLeft, -0.3291241, -0.1365872, 3.220091
HandLeft, -0.3458086, -0.198991, 3.249333
Spine, -0.07394478, 0.01653022, 3.152482
HipCenter, -0.07727427, -0.05101052, 3.140965
HipRight, -0.01394223, -0.1214157, 3.147633
KneeRight, 0.04806069, -0.4901775, 3.073484
AnkleRight, 0.09016488, -0.8571848, 3.058411
FootRight, 0.09039073, -0.8986074, 2.967813
HipLeft, -0.1469379, -0.1168012, 3.128925
KneeLeft, -0.237931, -0.495346, 3.078228
AnkleLeft, -0.291629, -0.8284824, 3.084019
FootLeft, -0.2914032, -0.8699051, 2.99342
