Head, 0.2000218, 0.5554003, 3.256032
ShoulderCenter, 0.1087166, 0.4101568, 3.251512
ShoulderRight, 0.2120401, 0.2343764, 3.374779
ElbowRight, 0.2234393, 0.02135932, 3.37301
WristRight, 0.3355073, -0.04157081, 3.187227
HandRight, 0.3232563, -0.05767125, 3.156415
ShoulderLeft, -0.01874098, 0.304776, 3.138904
ElbowLeft, -0.2048351, 0.09816562, 3.13724
WristLeft, -0.2565718, -0.1381575, 3.156598
HandLeft, -0.2818906, -0.1936159, 3.194169
Spine, 0.04525345, 0.08366227, 3.225937
HipCenter, 0.07438902, 0.02412599, 3.185709
HipRight, 0.1234592, -0.05917099, 3.237866
KneeRight, 0.09326194, -0.5350304, 3.120542
AnkleRight, 0.05183626, -0.8546379, 3.126587
FootRight, 0.1172367, -0.8951728, 3.062616
HipLeft, 0.01067238, -0.04918212, 3.101734
KneeLeft, 0.0533267, -0.4747623, 2.96462
AnkleLeft, -0.1757462, -0.6982124, 2.925301
FootLeft, -0.186087, -0.7634829, 2.871758
