Head, -0.1930122, 0.5493246, 3.146306
ShoulderCenter, -0.2546099, 0.386732, 3.158222
ShoulderRight, -0.08219506, 0.2692815, 3.245867
ElbowRight, -0.04296225, 0.02958373, 3.233805
WristRight, 0.01339552, -0.1648498, 3.112665
HandRight, 0.02938066, -0.2397095, 3.073327
ShoulderLeft, -0.4021408, 0.2745898, 3.102723
ElbowLeft, -0.4782794, 0.03195041, 3.056638
WristLeft, -0.4941381, -0.2093817, 3.016312
HandLeft, -0.5105671, -0.2760984, 2.997156
Spine, -0.2533619, 0.03975669, 3.161541
HipCenter, -0.2283468, -0.02041285, 3.112085
HipRight, -0.1483403, -0.1029951, 3.131548
KneeRight, -0.05733211, -0.5273009, 3.044175
AnkleRight, 0.04246373, -0.8699889, 3.026552
FootRight, 0.0793824, -0.9073787, 2.942251
HipLeft, -0.2947204, -0.09582974, 3.073071
KneeLeft, -0.3162504, -0.5090935, 3.049163
AnkleLeft, -0.2727185, -0.8630645, 3.003646
FootLeft, -0.2357998, -0.9004542, 2.919345
