Head, -0.1528597, 0.5733324, 3.140825
ShoulderCenter, -0.1988023, 0.3999661, 3.156446
ShoulderRight, -0.04028735, 0.2931948, 3.229779
ElbowRight, -0.01320931, 0.02248657, 3.264322
WristRight, 0.01901427, -0.1843658, 3.279916
HandRight, 0.04486946, -0.2759653, 3.26781
ShoulderLeft, -0.34455, 0.2896922, 3.112541
ElbowLeft, -0.3961893, 0.04024054, 3.0943
WristLeft, -0.3998898, -0.1963186, 3.017707
HandLeft, -0.3966023, -0.2826872, 3.000304
Spine, -0.1996581, 0.04341151, 3.164982
HipCenter, -0.1784756, -0.01964916, 3.115234
HipRight, -0.1054113, -0.09284607, 3.131474
KneeRight, -0.02797204, -0.5004902, 3.097812
AnkleRight, 0.03570487, -0.8556048, 3.064175
FootRight, 0.06785676, -0.893447, 2.978085
HipLeft, -0.2434666, -0.08992799, 3.079348
KneeLeft, -0.2787535, -0.5076392, 3.049367
AnkleLeft, -0.2705987, -0.8718188, 3.013701
FootLeft, -0.2384469, -0.909661, 2.927611
