Head, -0.264988, 0.5449138, 3.185346
ShoulderCenter, -0.2263496, 0.3804749, 3.208936
ShoulderRight, -0.06295503, 0.2828829, 3.172536
ElbowRight, 0.08099741, 0.1476046, 3.064909
WristRight, 0.04499041, 0.3518828, 2.909575
HandRight, 0.02957553, 0.4260558, 2.869468
ShoulderLeft, -0.4032287, 0.2917998, 3.298339
ElbowLeft, -0.4419796, 0.06846359, 3.391396
WristLeft, -0.5132065, -0.148452, 3.476425
HandLeft, -0.5365917, -0.211933, 3.520048
Spine, -0.2104788, 0.05529563, 3.234308
HipCenter, -0.2231369, -0.007371213, 3.200017
HipRight, -0.1471176, -0.08947483, 3.169538
KneeRight, -0.08290415, -0.4861132, 3.068846
AnkleRight, 0.01408985, -0.8488752, 3.060182
FootRight, -0.01688924, -0.8895436, 2.974297
HipLeft, -0.3002525, -0.09112063, 3.220877
KneeLeft, -0.3383309, -0.4947435, 3.176502
AnkleLeft, -0.3205931, -0.8551881, 3.115783
FootLeft, -0.3515722, -0.8958566, 3.029899
